timestamp,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2
1970-01-02 10:05:48.896075,-24.852,9.604,52.861,24.736,-21.225,-8.534,4.728,-51.259,19.397,-0.48,2.524,3.214,-0.213,3.983,-2.952,15.122,-4.283,-4.011,-4.105,-6.109,5.87,-6.816,-5.96,3.326,-6.014,-4.447,-0.346,2.977,-4.939,-2.777,-3.249,5.225
1970-01-02 10:05:48.896146,-20.217,7.033,46.661,19.076,-14.544,-10.575,-0.912,-52.745,20.914,-1.504,4.059,2.186,1.837,7.053,1.149,8.959,-4.791,-1.957,-5.125,-4.053,6.888,-7.834,-5.442,4.348,-4.984,-8.029,1.191,5.024,-8.008,-5.848,-6.832,-1.953
1970-01-02 10:05:48.912164,-16.098,11.124,42.515,19.057,-11.968,-8.515,-18.33,-58.328,19.869,10.793,5.079,-0.378,3.884,6.533,1.148,7.926,-9.909,-0.419,-7.169,-4.561,9.955,-9.363,1.223,3.319,-1.905,-10.07,0.166,7.58,-9.536,-5.33,-5.801,-1.951
1970-01-02 10:05:48.912231,-23.254,12.138,42.985,18.526,-3.247,-5.945,-28.045,-53.146,19.849,15.905,2.001,0.647,0.294,5.502,-3.464,8.43,-7.338,-1.955,-8.187,-7.118,8.921,-8.329,-3.389,1.778,-4.464,-6.986,0.678,2.449,-4.916,-4.813,-3.233,1.125
1970-01-02 10:05:48.926114,-24.768,8.027,47.553,11.847,-4.781,-4.914,-31.603,-46.433,20.854,15.889,2.511,2.183,0.806,3.96,-5.51,6.372,-6.818,-2.465,-4.08,-10.185,3.276,-8.833,-9.533,-0.785,1.175,-3.393,1.702,2.447,-3.887,-6.857,-5.791,-2.975
1970-01-02 10:05:48.926185,-20.132,5.457,52.629,11.835,-10.923,-1.323,-45.404,-43.825,21.857,32.78,3.533,-0.893,0.805,0.882,-4.992,4.317,-11.934,-2.463,-3.051,-10.175,2.248,-7.8,-5.425,-0.272,5.785,-2.365,-1.886,8.592,-6.957,-8.387,-6.298,-3.996
1970-01-02 10:05:48.941129,-24.723,4.427,51.551,11.311,-5.789,-3.371,-66.876,-36.609,19.786,50.678,0.968,-2.941,-4.318,4.467,-4.987,2.776,-9.873,-3.997,-7.147,-5.042,2.759,-3.694,-4.907,2.802,-0.368,-2.875,0.165,7.047,-2.339,-9.403,-5.779,1.643
1970-01-02 10:05:48.943198,-25.211,6.472,46.377,4.64,1.901,-11.052,-72.957,-32.474,15.156,42.43,1.479,-0.377,-2.265,9.586,-1.396,1.748,-6.789,-2.456,-4.578,-1.451,2.243,-6.764,-6.951,3.824,-4.979,-4.409,4.775,2.941,-1.312,-7.857,-6.286,1.642
1970-01-02 10:05:48.957272,-19.038,10.564,43.256,8.734,4.973,-12.066,-53.928,-30.904,12.067,24.457,2.502,1.673,2.861,8.552,2.704,2.771,-6.27,-1.942,-1.5,-2.474,4.803,-9.831,-5.408,2.796,-2.925,-7.478,1.185,2.938,-10.02,-4.263,-3.206,-0.409
1970-01-02 10:05:48.957368,-19.019,10.554,42.701,17.947,2.406,-11.542,-34.919,-28.824,11.03,10.6,1.988,0.647,-0.216,8.031,3.726,7.891,-4.727,-1.94,-5.597,-4.008,6.847,-3.673,-5.914,3.305,1.177,-10.545,-1.378,2.423,-12.059,-3.746,-2.178,0.616
1970-01-02 10:05:48.971122,-21.561,8.494,47.269,20.49,-11.428,-12.042,-37.445,-36.48,11.531,7.516,3.522,0.134,-1.241,6.998,1.673,13.519,-6.259,-1.426,-6.616,-4.516,2.742,-2.133,-7.445,1.765,7.323,-11.559,3.746,4.982,-7.949,-5.792,-5.762,-5.533
1970-01-02 10:05:48.971190,-21.027,6.948,62.079,26.105,-30.372,-4.346,-40.994,-45.665,16.131,18.779,2.494,0.134,1.322,2.893,-1.402,14.53,-9.327,-3.986,-3.535,-6.049,0.69,-5.204,-5.901,0.226,8.341,-8.985,2.718,7.026,-8.453,-6.811,-6.268,-10.138
1970-01-02 10:05:48.986209,-20.494,2.843,73.8,33.764,-42.125,1.806,-27.121,-47.669,21.75,19.272,-1.607,-1.403,-1.241,2.89,-3.45,15.54,-8.293,-5.519,-3.532,-8.092,2.738,-3.662,-7.432,1.763,-2.426,-3.853,0.666,3.433,-5.883,-6.804,-5.75,-1.418
1970-01-02 10:05:48.986279,-19.449,3.352,69.627,30.656,-41.571,-5.368,-12.237,-56.843,24.802,2.859,1.469,0.135,-3.289,6.473,-1.91,17.574,-10.846,-3.976,-3.016,-9.109,2.223,-4.683,-7.937,0.224,-11.645,0.761,4.251,1.893,1.295,-5.26,-8.306,8.317
1970-01-02 10:05:49.001172,-17.893,7.96,54.189,22.428,-26.16,-11.51,-7.102,-68.569,28.876,2.344,4.029,3.721,0.301,5.954,-0.883,11.408,-12.884,-2.435,-3.525,-8.075,2.221,-7.24,-5.367,-2.337,-12.658,2.81,2.71,3.94,1.294,-3.206,-8.297,6.772
1970-01-02 10:05:49.003087,-17.875,6.927,37.74,16.771,-4.617,-10.474,0.59,-68.5,31.921,15.662,0.951,2.693,0.813,6.973,0.654,4.225,-7.748,-3.457,-5.571,-8.579,4.781,-4.671,-5.362,0.739,-9.572,1.27,-1.391,2.399,-1.269,-4.739,-4.703,0.105
1970-01-02 10:05:49.016672,-15.808,4.871,31.555,12.655,4.609,-10.463,6.737,-69.456,28.815,16.158,1.975,0.128,1.324,9.527,2.191,5.757,-5.691,-5.503,-3.004,-9.595,5.288,-4.667,-6.381,3.3,-5.976,-3.854,0.66,1.885,-2.804,-5.247,-2.649,-6.043
1970-01-02 10:05:49.016746,-15.792,5.379,45.356,13.155,-7.178,-10.453,-3.516,-72.461,27.249,17.679,4.534,1.665,2.86,10.03,1.676,8.313,-5.173,-4.985,-3.001,-9.586,5.283,-5.687,-6.375,1.759,-2.896,-7.949,2.708,4.444,-8.437,-3.192,-2.134,-8.086
1970-01-02 10:05:49.031711,-20.899,4.349,62.217,16.728,-27.663,-6.856,-21.955,-62.142,29.271,28.932,1.968,1.663,-0.217,9.508,2.699,9.33,-2.094,-3.956,-6.584,-9.064,7.327,-2.095,-8.418,1.758,-1.356,-7.941,0.656,0.854,-8.941,-2.677,-2.132,-6.541
1970-01-02 10:05:49.031781,-21.39,3.32,64.716,15.174,-37.37,-1.726,-40.376,-47.223,27.193,35.563,2.479,-0.387,-1.754,7.449,5.258,10.857,-6.703,-4.976,-5.553,-7.005,5.27,-3.117,-7.897,2.268,-5.966,-4.859,-0.369,-0.172,-1.76,-4.211,-5.716,-3.461
1970-01-02 10:05:49.046275,-18.808,4.341,59.528,9.524,-26.061,-1.725,-61.853,-36.417,18.456,38.089,2.988,0.638,-0.215,5.905,3.203,6.748,-11.307,-3.947,-2.986,-5.461,3.728,-7.213,-4.303,1.241,-14.157,-0.244,0.144,4.951,-2.27,-6.256,-9.296,2.178
1970-01-02 10:05:49.046345,-19.301,5.361,46.149,6.44,1.629,-7.358,-67.426,-24.598,7.679,38.564,-0.601,1.149,-1.752,9.485,1.663,1.618,-7.197,-0.357,-4.52,-7.505,4.749,-4.644,-4.299,0.215,-15.167,1.294,0.144,3.41,-5.854,-6.25,-7.238,3.713
1970-01-02 10:05:49.060334,-20.819,6.893,23.561,8.483,28.268,-9.913,-40.719,-14.839,2.036,25.717,0.424,0.123,-1.238,9.988,4.223,0.592,-6.678,-2.406,-5.54,-8.522,3.207,-2.078,-6.344,-2.346,-7.467,-1.782,1.168,-0.692,-2.262,-4.194,-3.644,1.66
1970-01-02 10:05:49.062464,-22.847,6.374,17.39,18.208,29.264,-6.829,-16.6,-12.263,0.497,4.687,2.473,2.685,1.325,4.855,-1.416,0.591,-11.282,-5.989,-6.046,-6.977,1.155,-3.1,-7.362,-3.881,-2.337,-4.341,3.216,1.87,-3.797,-4.19,-4.665,1.658
1970-01-02 10:05:49.076528,-23.849,4.83,38.889,27.412,-3.041,-5.285,-24.268,-15.325,0.497,4.682,0.422,3.707,-0.725,4.338,-8.075,7.763,-10.758,-4.446,-6.04,-8.507,2.69,-4.122,-9.916,-1.828,-5.408,-4.337,2.701,2.38,-7.891,-5.723,-5.173,-0.905
1970-01-02 10:05:49.090437,-23.313,5.338,61.904,28.921,-35.313,-7.329,-29.367,-29.142,6.132,25.17,1.958,-0.395,-0.725,7.407,-3.456,19.026,-7.162,-1.368,-2.448,-5.424,3.2,-5.655,-10.419,1.76,-8.989,-4.845,0.649,0.841,-6.347,-4.18,-3.119,-3.466
1970-01-02 10:05:49.090505,-23.289,6.869,77.211,29.405,-56.795,-7.322,-9.87,-46.019,17.396,20.534,4.005,-2.444,1.325,6.887,1.158,21.056,-6.13,-0.342,-4.495,2.266,4.734,-7.186,-6.822,2.271,-13.591,-4.328,2.697,2.889,-5.316,-5.201,-3.628,1.149
1970-01-02 10:05:49.105391,-20.192,7.887,81.745,29.888,-54.176,-5.265,3.46,-57.243,26.6,-10.737,0.927,0.12,-1.237,4.831,-0.38,18.986,-6.124,0.683,-8.589,0.214,7.291,-5.642,-6.303,2.781,-20.237,-2.274,4.232,4.424,-5.823,-6.733,-6.186,4.734
1970-01-02 10:05:49.105459,-15.561,7.367,62.196,21.661,-26.457,-3.723,-4.74,-68.969,32.722,-3.042,0.927,2.681,-1.749,4.314,0.645,14.356,-5.605,-1.879,-5.507,-7.471,4.209,-3.587,-9.37,2.266,-18.68,0.802,-0.896,2.882,-3.255,-3.14,-8.229,3.704
1970-01-02 10:05:49.120384,-21.181,3.261,29.858,11.393,6.357,-5.256,-14.469,-78.634,38.324,29.749,3.999,2.166,3.376,5.847,-0.893,1.022,-5.6,-3.927,-2.427,-5.414,0.619,-2.559,-9.873,-0.811,-4.317,1.313,-1.92,3.392,-5.301,-3.136,-8.221,4.725
1970-01-02 10:05:49.120453,-27.82,2.233,17.02,9.332,29.916,-6.788,-18.041,-76.506,37.774,33.817,3.995,2.164,4.398,6.866,-3.965,-4.615,-7.131,-0.849,-5.499,-2.335,2.155,-3.581,-9.351,0.727,3.884,-2.274,3.718,4.925,-6.833,-8.769,-5.651,2.671
1970-01-02 10:05:49.136468,-21.644,8.891,30.836,11.885,15.03,-5.756,-27.244,-69.77,33.637,8.681,1.43,0.113,0.295,5.322,1.674,2.562,-8.148,0.176,-7.03,-2.332,2.666,-5.114,-10.366,4.825,-1.755,-4.321,-0.384,5.433,-3.752,-7.223,-4.621,-0.405
1970-01-02 10:05:49.136548,-16.5,10.931,50.785,13.41,-14.187,-7.288,-46.685,-64.577,30.53,14.82,0.916,-1.937,-0.73,6.341,2.697,8.195,-6.603,-2.385,-4.461,-0.793,3.688,-6.134,-6.77,3.796,-4.827,-2.268,-4.482,4.402,-4.773,-2.093,-6.665,3.181
1970-01-02 10:05:49.150411,-17.508,7.846,62.517,15.958,-31.591,-10.866,-62.52,-51.192,22.302,31.711,2.964,-0.398,0.807,9.409,-3.966,11.773,-8.134,-1.871,-3.432,-2.842,7.27,-6.64,-2.665,1.742,-4.31,-1.753,2.182,1.837,-6.305,-2.091,-5.634,6.252
1970-01-02 10:05:49.150487,-17.49,9.888,60.405,17.991,-32.584,-10.856,-55.285,-28.6,8.96,18.359,1.937,-0.397,0.807,9.399,-2.425,14.323,-9.15,-0.332,-4.454,-6.937,5.214,-7.145,-4.711,3.79,-5.843,-3.8,4.229,1.322,-2.713,-1.576,-3.067,3.684
1970-01-02 10:05:49.165819,-22.084,8.853,48.562,15.924,-16.67,-8.795,-30.126,-11.153,1.267,-2.664,-0.114,-1.422,1.318,5.804,0.139,9.185,-6.579,-2.381,-6.498,-3.856,3.159,-7.138,-8.805,1.737,-1.226,-4.821,-0.386,2.346,-3.222,-1.062,-3.064,0.607
1970-01-02 10:05:49.165885,-27.185,4.234,34.169,16.42,6.4,-6.225,-15.239,-8.58,0.241,-1.636,3.472,0.629,1.829,0.675,-4.472,3.541,-6.573,-5.964,-7.004,-2.828,5.717,-8.156,-8.284,-2.876,6.46,-3.792,1.664,3.88,-4.244,-4.135,-3.573,0.094
1970-01-02 10:05:49.180420,-23.571,5.254,32.085,23.064,7.419,-1.096,-20.86,-14.207,-0.272,8.611,5.005,1.653,1.315,-1.888,-5.492,0.976,-10.152,-4.934,-6.485,-5.899,3.662,-5.074,-4.689,-0.311,1.33,-0.714,4.224,3.364,0.884,-6.18,-5.106,3.68
1970-01-02 10:05:49.180485,-19.961,6.786,51.009,26.627,-18.204,2.491,-32.109,-22.389,2.802,10.14,-0.635,-1.423,-0.736,4.262,-3.437,1.999,-9.118,-1.855,-8.528,-2.819,0.073,-3.019,-2.123,3.788,-6.356,2.36,2.17,2.848,-1.167,-4.637,-5.101,4.188
1970-01-02 10:05:49.196629,-19.942,6.267,71.45,22.502,-44.314,-2.122,-32.59,-34.662,12.021,3.469,-2.684,-1.933,-1.759,7.844,-2.922,11.219,-6.035,-1.853,-6.47,-0.255,3.659,-7.627,-2.121,2.759,-2.763,-3.79,-0.394,2.846,-6.801,-3.096,-2.534,2.647
1970-01-02 10:05:49.196704,-18.897,8.31,73.428,22.992,-55.54,-9.804,-20.774,-47.435,20.718,-4.219,0.905,-1.931,-0.221,3.738,-1.382,18.892,-4.492,-2.876,-0.828,-3.841,6.729,-8.644,-2.119,4.806,2.875,-11.47,-0.906,2.843,-6.794,-3.092,-0.995,1.62
1970-01-02 10:05:49.210540,-18.366,6.764,67.207,28.092,-48.312,-12.356,-15.63,-56.609,24.284,-7.288,2.441,-2.954,3.878,4.759,0.157,15.8,-4.487,-1.336,-1.852,-3.837,5.698,-5.049,-3.141,7.362,4.921,-10.947,0.12,3.864,-7.812,-3.602,-4.068,-4.529
1970-01-02 10:05:49.210615,-18.86,3.172,53.819,19.867,-21.112,-9.27,-22.274,-69.873,29.382,-0.621,3.463,-0.902,4.899,9.877,-0.868,12.71,-5.507,-1.335,-4.411,-2.296,5.18,-4.532,-6.724,1.72,7.99,-7.862,-0.392,6.934,-8.829,-1.549,-4.576,-9.136
1970-01-02 10:05:49.225455,-18.329,5.218,29.175,7.551,11.185,-6.187,-25.326,-84.148,39.087,16.286,4.997,0.124,1.308,8.33,-0.355,6.037,-5.502,-3.895,-2.358,-4.343,3.637,-4.527,-6.718,-0.844,7.982,-8.366,-0.392,7.44,-4.209,-2.572,-5.084,-0.93
1970-01-02 10:05:49.225519,-19.847,5.212,17.875,6.519,25.518,-5.668,-29.399,-85.088,44.171,25.491,4.992,0.123,-0.231,7.297,0.67,-5.752,-7.033,-2.867,-3.38,-2.802,4.146,-3.498,-5.174,5.305,0.802,-4.26,1.658,4.871,-0.619,-7.18,-5.079,7.268
1970-01-02 10:05:49.240505,-18.29,4.183,32.202,8.562,16.271,-7.712,-41.665,-75.269,38.491,15.219,1.401,3.197,1.306,8.314,1.182,-3.185,-10.1,-0.814,-4.914,-1.774,4.654,-4.007,-5.681,6.324,-2.785,1.38,2.681,6.915,-1.13,-7.173,-3.024,6.236
1970-01-02 10:05:49.240587,-14.174,9.301,50.1,8.553,-10.897,-11.29,-49.308,-63.411,28.207,7.52,-0.65,4.731,-1.256,5.232,3.23,9.626,-8.041,-2.863,-3.372,-7.408,3.625,-4.003,-5.676,3.756,-3.807,0.866,0.629,9.982,-2.666,-4.604,-4.046,2.644
1970-01-02 10:05:49.256503,-18.258,9.292,64.907,14.18,-39.576,-9.23,-48.234,-44.904,17.932,16.734,1.912,2.165,-2.792,5.227,2.714,14.227,-5.471,-2.348,-3.368,-6.888,6.183,-1.95,-5.158,4.777,-6.364,-2.721,0.116,4.849,-4.713,-5.624,-6.091,-1.969
1970-01-02 10:05:49.270526,-22.338,3.647,72.014,19.289,-44.147,-3.585,-39.989,-23.855,8.18,20.815,3.96,2.162,-1.252,7.271,0.662,13.189,-7.515,-3.37,-4.902,-0.734,6.177,-1.948,-6.689,5.285,-1.235,-7.329,-1.421,-0.791,-4.708,-5.106,-3.524,-7.09
1970-01-02 10:05:49.270596,-17.193,5.181,59.135,16.196,-27.197,-6.655,-27.654,-11.023,-0.025,10.548,1.394,0.623,-1.251,5.215,0.149,12.151,-4.946,-5.928,-3.872,-1.245,0.535,-1.946,-5.658,3.743,6.963,-10.907,-1.932,3.82,-4.191,-3.052,-1.471,-8.62
1970-01-02 10:05:49.285987,-16.151,7.737,41.145,13.106,-11.288,-10.235,-23.528,-5.377,-5.66,2.341,1.393,-2.451,-0.737,3.16,2.711,8.04,-2.379,-2.336,-4.893,-3.293,1.559,-3.993,-4.628,2.202,1.321,-6.286,1.656,6.89,-8.285,-6.123,-3.006,-7.587
1970-01-02 10:05:49.286058,-19.721,4.143,37.005,17.191,-2.567,-6.638,-26.066,-5.371,-5.654,-1.76,2.416,1.65,3.362,5.206,5.269,5.471,-6.988,-0.797,-5.401,-1.753,6.169,-7.575,-7.697,-0.362,-11.488,2.43,4.216,2.273,-6.228,-6.629,-5.053,-1.432
1970-01-02 10:05:49.300550,-17.14,3.627,39.017,22.297,-5.639,-7.144,-19.38,-14.588,2.036,-7.394,0.877,2.673,2.846,5.201,4.239,7.002,-7.493,-4.382,-4.371,-2.776,2.064,-5.006,-7.177,0.151,-14.551,3.452,2.162,2.783,2.488,-2.012,-7.609,6.254
1970-01-02 10:05:49.300625,-15.073,7.209,46.663,20.738,-23.564,-8.674,-13.725,-30.967,12.28,-2.775,0.876,-1.428,-1.768,4.683,3.723,9.044,-4.412,-3.353,-6.928,-5.335,0.013,0.122,-4.096,1.688,-9.413,0.375,0.623,5.854,2.485,-5.083,-7.089,5.736
1970-01-02 10:05:49.315593,-18.644,5.665,59.936,18.668,-31.225,-3.03,-21.908,-47.33,18.415,14.134,1.9,-0.915,-0.741,5.703,2.182,10.572,-6.969,-3.35,-7.433,-6.354,4.111,-2.44,-6.141,-1.388,-1.207,-0.65,0.11,1.75,-4.177,-10.201,-2.471,0.607
1970-01-02 10:05:49.317530,-21.7,1.561,58.34,19.674,-21.972,-3.027,-28.546,-61.627,27.106,24.366,-0.664,1.648,1.821,6.722,-1.406,9.025,-7.987,-7.957,-3.84,-6.86,3.595,-3.462,-10.233,-2.923,3.405,-3.724,-1.427,0.723,-3.661,-6.605,-3.493,-1.443
1970-01-02 10:05:49.331866,-22.19,5.146,44.961,16.58,-16.827,-7.635,-24.419,-75.398,40.399,17.169,0.361,1.134,-0.23,8.765,1.669,7.479,-5.929,-3.851,-2.811,-6.341,0.005,-0.385,-10.735,0.666,-3.258,-9.868,-1.938,2.772,-3.145,-1.988,-3.49,-2.978
1970-01-02 10:05:49.331939,-20.119,11.8,44.916,10.416,-16.81,-7.627,-20.296,-84.544,44.97,7.93,3.435,2.157,-2.279,10.293,8.328,9.008,-6.948,1.276,-5.37,-5.31,1.029,-0.384,-8.163,1.69,-11.452,-10.37,0.626,1.744,-9.289,-2.498,1.124,0.098
1970-01-02 10:05:49.345608,-16.512,9.739,45.896,9.381,-7.572,-9.669,-17.202,-84.459,38.777,15.607,1.895,2.667,-0.227,9.258,5.758,6.438,-5.916,-1.287,-5.364,-3.255,2.053,-4.482,-7.13,-0.361,-12.977,-5.237,1.65,3.792,-9.28,-1.983,-0.926,5.734
1970-01-02 10:05:49.345678,-15.471,4.607,38.678,8.859,-0.904,-11.196,-18.722,-73.616,34.64,25.837,2.405,-0.409,0.797,9.249,1.653,2.845,-4.374,-1.798,-3.822,-0.178,2.563,-7.04,-8.148,-0.873,-15.526,-2.157,1.136,8.399,-3.123,-1.981,-6.56,4.191
1970-01-02 10:05:49.360563,-19.554,6.651,42.225,9.875,-8.588,-5.549,-29.461,-56.637,27.433,19.664,4.452,1.128,-0.228,7.19,-0.397,7.965,-7.443,-0.771,-2.281,-1.715,1.536,-5.496,-4.554,-1.385,-15.51,-0.106,2.672,5.317,-1.071,-5.053,-5.017,0.601
1970-01-02 10:05:49.360622,-21.584,7.157,51.917,17.038,-18.313,-2.982,-35.58,-37.625,12.548,11.96,2.398,2.152,-1.765,2.06,-6.032,12.568,-8.973,-4.357,-2.791,-4.787,0.51,-2.416,-1.475,-3.433,-5.761,1.943,1.644,1.213,-2.094,-5.048,-5.012,-0.937
1970-01-02 10:05:49.375552,-22.587,5.613,50.84,23.168,-17.783,-4.004,-33.495,-21.705,2.29,15.022,1.371,-1.437,-3.3,3.083,-6.539,9.994,-8.964,-6.402,-4.838,-2.221,3.583,-4.463,-5.06,-3.941,-1.657,0.404,-0.406,3.773,-1.58,-5.555,-7.568,-2.473
1970-01-02 10:05:49.377434,-22.564,9.706,49.765,21.608,-15.716,-3.487,-37.56,-11.95,-2.323,9.371,4.444,-1.435,-0.223,6.666,0.64,9.472,-11.516,-3.834,-7.395,2.392,5.629,-6.508,-5.567,1.186,-5.753,-1.645,3.692,3.769,-2.091,-7.599,-6.024,1.116
1970-01-02 10:05:49.390653,-19.468,12.77,52.277,17.488,-15.7,-6.558,-39.059,-7.327,-8.981,-4.471,4.439,1.128,2.339,6.147,3.201,12.536,-7.919,-1.268,-6.363,-0.172,5.111,-5.989,-3.0,5.283,-7.797,-3.181,4.201,1.716,-3.113,-4.005,-4.993,5.725
1970-01-02 10:05:49.390728,-16.375,9.171,46.589,14.397,-12.098,-11.674,-24.163,-8.857,-9.484,-7.54,1.361,0.614,0.287,5.628,1.661,11.499,-2.788,-0.755,-2.77,-4.27,7.155,-8.032,-3.509,4.253,-8.814,-6.251,-1.439,5.813,-5.672,-1.44,-3.964,6.232
1970-01-02 10:05:49.406683,-18.92,8.137,40.395,16.944,-11.574,-11.15,-13.893,-18.069,0.771,-3.434,1.359,0.614,2.336,6.647,1.147,9.438,-7.908,-0.754,-2.767,-2.216,6.123,-7.512,-4.018,2.712,-7.268,-6.245,0.612,8.369,-5.666,-6.049,-2.423,6.226
1970-01-02 10:05:49.406756,-22.487,7.617,44.453,21.538,-17.71,-7.041,-21.564,-32.396,13.066,3.742,2.383,0.613,6.433,3.567,-2.44,10.453,-10.974,-2.29,-5.838,-1.19,-1.055,-4.431,-4.526,3.221,0.424,-4.702,3.173,5.287,-0.537,-9.629,-6.519,5.195
1970-01-02 10:05:49.420708,-22.977,4.535,49.531,17.93,-20.254,-0.374,-33.837,-49.782,24.324,19.62,1.868,-1.949,0.791,2.539,-4.487,8.394,-6.352,-6.386,-5.833,-3.75,-0.029,-5.963,-6.571,3.218,4.01,-4.185,0.096,5.281,-0.024,-8.595,-10.611,2.628
1970-01-02 10:05:49.420775,-23.466,7.604,47.433,15.351,-14.598,2.188,-39.951,-66.638,32.496,32.92,-0.183,-0.922,-3.309,5.098,-0.384,3.262,-6.858,-5.355,-4.29,-1.697,3.557,-6.469,-6.052,0.653,-0.093,-0.082,0.608,6.301,-4.635,-7.049,-6.502,5.699
1970-01-02 10:05:49.435734,-20.881,10.671,46.361,18.409,-13.559,-4.986,-38.887,-75.793,37.587,28.276,-0.695,1.128,3.355,5.092,2.178,2.234,-9.413,2.335,-5.31,3.428,-1.058,-4.926,-3.997,-0.884,-5.728,0.43,0.095,3.733,-2.581,-4.993,-3.934,5.694
1970-01-02 10:05:49.437773,-16.762,7.586,49.9,15.829,-16.619,-10.617,-27.577,-78.791,39.086,12.879,0.842,0.102,2.839,6.624,-0.898,6.843,-5.817,0.795,-5.817,4.961,-2.593,-7.483,-4.505,2.191,-6.235,-6.742,-4.003,4.754,-2.579,-6.525,-4.954,-3.533
1970-01-02 10:05:49.451875,-18.282,6.554,45.24,10.178,-12.504,-8.557,-12.693,-77.176,37.51,5.694,1.354,1.639,-2.287,8.667,-2.434,9.397,-6.324,-5.865,-3.25,2.907,4.069,-8.5,-4.501,5.775,-1.105,-10.834,0.099,8.335,-9.236,-8.568,-2.9,-4.555
1970-01-02 10:05:49.465765,-20.313,8.084,33.924,13.754,-4.807,-8.036,-5.508,-65.828,31.325,8.762,1.865,3.686,1.814,4.047,-0.895,7.339,-9.903,-2.273,-2.734,-0.17,5.09,-6.442,-3.984,3.72,5.043,-9.286,2.661,6.79,-9.739,-6.51,1.201,-0.452
1970-01-02 10:05:49.465838,-17.731,4.49,34.402,18.351,-6.851,-8.54,-11.65,-50.393,21.56,9.778,3.912,0.609,3.349,2.506,-1.919,4.258,-7.844,0.291,-6.83,-1.194,1.499,-7.46,-6.029,1.154,3.501,-8.765,-3.49,4.221,-4.094,-4.966,1.2,-5.062
1970-01-02 10:05:49.480807,-17.201,5.51,49.225,18.845,-20.164,-1.872,-28.544,-40.608,11.804,4.132,4.421,-0.416,-1.265,5.578,-0.892,7.84,-5.275,-6.37,-6.311,1.369,-0.04,-6.94,-4.999,1.665,-0.601,-6.195,-2.462,4.217,-3.065,-7.011,-3.924,-4.544
1970-01-02 10:05:49.480870,-18.721,10.628,63.008,23.437,-33.976,0.179,-42.348,-29.297,7.694,-0.995,0.83,0.609,-1.776,5.06,5.769,15.516,-4.757,-5.851,-1.694,0.343,-0.04,-3.86,-2.944,2.176,-0.6,-1.578,3.176,2.676,-3.574,-5.979,-8.019,3.657
1970-01-02 10:05:49.495882,-16.653,8.056,67.043,25.975,-40.09,-5.456,-43.843,-16.972,6.662,-3.043,-1.22,1.12,0.275,4.543,7.3,16.013,-4.24,-0.21,-3.741,-2.219,2.522,-5.393,-3.966,2.174,-1.112,-0.039,1.636,4.723,-1.522,-4.948,-5.962,4.678
1970-01-02 10:05:49.495951,-14.075,4.461,57.755,17.752,-31.853,-7.5,-40.213,-13.369,2.557,-3.04,2.88,3.169,-0.238,7.1,0.12,10.362,-6.798,-2.771,-6.811,0.345,5.081,-4.875,-4.474,2.172,0.939,-3.113,0.098,6.767,-2.545,-5.968,-4.931,0.575
1970-01-02 10:05:49.511325,-17.647,6.506,42.84,10.562,-10.304,-7.492,-33.512,-16.43,1.529,0.549,5.438,3.678,-0.237,8.117,-3.978,8.814,-8.328,-3.793,-4.243,-2.217,2.002,-1.796,-4.47,1.657,8.11,-8.745,1.122,3.174,-5.104,-3.401,-5.438,-2.5
1970-01-02 10:05:49.511411,-23.777,5.987,34.088,9.527,7.637,-9.534,-24.77,-19.999,7.676,4.135,3.384,0.088,-0.237,8.109,-1.925,8.293,-5.758,-0.715,-4.751,-8.875,0.975,-3.331,-7.539,3.192,9.639,-13.347,1.121,2.146,-6.123,-1.86,-1.847,-8.133
1970-01-02 10:05:49.525842,-23.241,3.932,32.517,8.493,7.117,-7.988,-27.819,-32.275,15.353,9.254,2.868,0.6,1.3,6.564,-0.386,3.674,-4.215,-3.789,-7.308,-6.305,4.56,-4.865,-8.044,5.751,2.969,-11.797,2.144,6.755,-6.117,-6.469,-1.333,-6.587
1970-01-02 10:05:49.525918,-18.607,6.49,39.144,10.533,-6.723,-6.443,-41.111,-51.198,20.46,17.441,4.402,2.649,1.811,5.02,1.151,3.671,-4.211,-4.297,-7.301,-1.688,4.556,-2.811,-4.962,2.159,-3.694,-5.637,0.605,4.187,-4.574,-6.463,-4.405,0.591
1970-01-02 10:05:49.541274,-16.027,9.557,52.937,13.597,-22.085,-6.949,-44.656,-65.491,28.124,20.498,1.324,-0.428,-1.777,7.577,2.175,6.228,-4.207,-2.244,-6.781,-3.735,3.527,-3.32,-6.494,0.108,-8.813,-2.558,-2.981,1.109,-2.52,-3.382,-6.45,3.152
1970-01-02 10:05:49.541343,-14.986,7.498,58.52,12.558,-28.211,-6.942,-37.439,-72.086,34.244,18.428,-3.288,-1.452,-1.263,10.131,1.66,4.173,-7.789,-5.827,-5.75,-5.781,4.035,-5.879,-9.049,3.181,-12.39,-1.018,1.632,4.694,-2.005,-6.453,-8.493,3.662
