Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
-2.795,-14.52,-186.263,-58.516,45.034,-11.577,-44.936,49.387,-17.652,-15.718,5.061,-7.574,-7.766,0.694,5.368,-8.211,17.734,8.897,-21.359,-11.083,18.638,-15.696,-5.302,-39.262,-175.603,-14.874,11.335,-34.995,-55.875,0
-3.305,-12.456,-181.466,-48.211,39.866,-19.25,-38.744,40.116,-26.344,-21.85,6.081,-7.567,-12.881,-2.38,7.925,-6.153,15.667,3.253,-14.166,-6.461,20.669,-0.823,4.437,-27.952,-151.861,-3.076,20.033,-19.591,-62.479,0
8.481,4.463,-154.132,-30.232,65.442,4.336,-68.931,72.351,4.421,7.373,28.616,8.835,15.308,18.114,19.7,16.394,34.607,29.89,10.951,11.476,40.628,23.256,22.363,-3.846,-122.508,23.567,38.456,-1.128,-29.629,0
14.108,-2.202,-161.15,-46.084,75.11,8.43,-44.272,73.303,10.052,10.44,29.612,9.851,17.855,21.17,21.729,15.865,33.548,32.421,5.817,7.366,36.489,15.548,17.218,-11.014,-133.656,16.884,29.196,-16.496,-16.28,0
-1.275,-30.376,-193.264,-73.19,49.42,-20.78,-44.74,41.467,-22.234,-17.235,4.479,-13.213,-12.389,0.657,6.338,-7.717,10.46,0.114,-22.365,-17.232,18.009,-14.693,-4.828,-40.717,-157.089,-15.409,6.625,-41.583,-48.539,0
-12.032,-27.784,-201.268,-59.284,39.636,-19.223,-76.97,52.696,-21.699,-17.218,2.938,-17.811,-16.475,-0.369,-5.451,-11.295,11.475,-3.985,-23.368,-18.751,22.602,-19.289,-5.848,-39.14,-155.395,-17.442,5.081,-27.709,-68.982,0
-3.823,0.42,-168.279,-26.437,59.064,10.51,-59.987,85.431,5.475,4.829,23.94,0.65,1.984,10.903,5.313,3.573,24.783,15.999,-3.877,0.735,38.461,3.271,13.113,-13.997,-145.505,8.703,17.884,1.008,-36.126,0
1.816,8.617,-144.032,-25.386,63.104,13.574,-27.139,82.784,1.883,5.336,25.965,3.724,1.47,0.645,18.627,6.644,20.66,13.422,2.787,5.857,40.984,11.977,20.272,-11.934,-139.212,16.379,26.063,2.031,-14.06,0
1.814,-4.712,-160.282,-46.366,49.208,-2.321,-59.388,66.308,-15.537,-11.063,13.644,-8.576,-12.364,-6.015,10.412,-2.585,17.053,7.26,-5.412,-5.419,33.771,-1.355,8.469,-29.341,-139.073,3.555,23.475,-14.364,-42.736,0
5.911,-17.003,-182.663,-56.053,45.573,-10.516,-52.668,54.97,-18.083,-18.224,12.605,-9.079,-14.913,9.36,-1.894,-5.656,22.159,14.425,-14.116,-11.049,31.176,-6.989,2.825,-35.971,-151.742,-2.084,16.28,-23.572,-55.501,0
10.003,-16.986,-175.308,-50.362,51.163,-11.018,-19.828,45.182,-13.454,-11.034,17.204,-1.386,-3.627,17.548,3.231,2.034,23.674,14.923,-8.467,-1.304,37.292,4.289,13.581,-23.128,-160.299,6.115,22.923,-18.937,-37.002,0
9.993,-9.284,-158.739,-41.602,53.673,-1.273,-52.084,60.506,-3.195,-1.289,21.285,2.714,6.11,12.407,9.888,7.155,28.773,15.421,1.276,6.382,41.866,9.408,20.227,-12.858,-146.307,14.818,32.634,-10.721,-26.719,0
5.885,-12.349,-171.9,-42.585,49.521,2.315,-84.307,82.474,-0.63,-4.874,17.165,-0.362,-1.581,12.907,5.779,0.488,31.818,17.967,-7.435,-3.359,32.602,-2.385,9.448,-24.629,-135.914,7.118,23.892,-15.322,-43.086,0
-7.953,-25.144,-195.295,-51.252,36.664,-20.229,-51.435,58.826,-18.048,-21.263,0.242,-13.17,-15.924,6.746,0.138,-10.783,18.979,7.19,-21.26,-16.675,20.274,-12.628,-1.832,-37.924,-152.172,-9.283,10.036,-25.04,-66.609,0
